time,type,text,avc_Vehicle.lane_id,avc_Vehicle.vehicle_id,avc_Vehicle.speed,avc_Vehicle.vehicle_class,avc_Vehicle.vehicle_class_ai,avc_Vehicle.length,avc_Vehicle.confidence,avc_Vehicle.detector_type,source.id
2025-03-05T15:15:45.373000+02:00,avc_VehicleEvent,Vehicle detected,2,1509652,25.7,1,Car,5,8,flircam,97869098849
2025-03-05T15:15:49.273000+02:00,avc_VehicleEvent,Vehicle detected,2,1509653,24.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:15:51.275000+02:00,avc_VehicleEvent,Vehicle detected,2,1509654,23,1,Car,5,10,flircam,97869098849
2025-03-05T15:15:52.543000+02:00,avc_VehicleEvent,Vehicle detected,2,1509655,25.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:15:55.552000+02:00,avc_VehicleEvent,Vehicle detected,2,1509656,28.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:10.027000+02:00,avc_VehicleEvent,Vehicle detected,2,1509657,17.5,2,Van,6,9,flircam,97869098849
2025-03-05T15:16:12.699000+02:00,avc_VehicleEvent,Vehicle detected,8,1509658,20.9,1,Bicycle,1.8,10,flircam,97869098849
2025-03-05T15:16:16.034000+02:00,avc_VehicleEvent,Vehicle detected,2,1509664,25.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:20.239000+02:00,avc_VehicleEvent,Vehicle detected,2,1509665,34,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:22.106000+02:00,avc_VehicleEvent,Vehicle detected,2,1509666,31.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:25.175000+02:00,avc_VehicleEvent,Vehicle detected,2,1509667,34.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:32.182000+02:00,avc_VehicleEvent,Vehicle detected,2,1509668,39.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:40.857000+02:00,avc_VehicleEvent,Vehicle detected,2,1509669,21.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:47.530000+02:00,avc_VehicleEvent,Vehicle detected,2,1509670,35.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:49.600000+02:00,avc_VehicleEvent,Vehicle detected,2,1509671,34.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:50.869000+02:00,avc_VehicleEvent,Vehicle detected,2,1509672,31.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:52.072000+02:00,avc_VehicleEvent,Vehicle detected,2,1509673,37.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:57.514000+02:00,avc_VehicleEvent,Vehicle detected,2,1509674,26,1,Car,5,10,flircam,97869098849
2025-03-05T15:16:58.980000+02:00,avc_VehicleEvent,Vehicle detected,2,1509675,27.5,2,Van,6,8,flircam,97869098849
2025-03-05T15:17:01.515000+02:00,avc_VehicleEvent,Vehicle detected,4,1509676,11.3,1,Bicycle,1.8,9,flircam,97869098849
2025-03-05T15:17:03.314000+02:00,avc_VehicleEvent,Vehicle detected,2,1509678,23.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:05.652000+02:00,avc_VehicleEvent,Vehicle detected,2,1509679,25.1,1,Car,5,9,flircam,97869098849
2025-03-05T15:17:12.723000+02:00,avc_VehicleEvent,Vehicle detected,2,1509680,22.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:17.862000+02:00,avc_VehicleEvent,Vehicle detected,2,1509681,20.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:29.005000+02:00,avc_VehicleEvent,Vehicle detected,2,1509682,29.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:32.076000+02:00,avc_VehicleEvent,Vehicle detected,2,1509683,27.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:34.212000+02:00,avc_VehicleEvent,Vehicle detected,2,1509684,24.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:17:40.085000+02:00,avc_VehicleEvent,Vehicle detected,2,1509685,32.2,2,Bus,15,10,flircam,97869098849
2025-03-05T15:17:45.155000+02:00,avc_VehicleEvent,Vehicle detected,2,1509686,46.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:03.140000+02:00,avc_VehicleEvent,Vehicle detected,2,1509689,31.4,2,Bus,15,10,flircam,97869098849
2025-03-05T15:18:04.541000+02:00,avc_VehicleEvent,Vehicle detected,2,1509690,27.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:06.447000+02:00,avc_VehicleEvent,Vehicle detected,2,1509691,31,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:08.846000+02:00,avc_VehicleEvent,Vehicle detected,2,1509692,29.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:10.517000+02:00,avc_VehicleEvent,Vehicle detected,2,1509693,29,2,Van,6,7,flircam,97869098849
2025-03-05T15:18:13.051000+02:00,avc_VehicleEvent,Vehicle detected,2,1509694,33.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:13.919000+02:00,avc_VehicleEvent,Vehicle detected,2,1509695,28.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:15.988000+02:00,avc_VehicleEvent,Vehicle detected,2,1509696,27.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:18.522000+02:00,avc_VehicleEvent,Vehicle detected,2,1509697,24,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:21.593000+02:00,avc_VehicleEvent,Vehicle detected,2,1509700,26,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:25.930000+02:00,avc_VehicleEvent,Vehicle detected,2,1509701,19,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:27.397000+02:00,avc_VehicleEvent,Vehicle detected,2,1509702,20.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:29.536000+02:00,avc_VehicleEvent,Vehicle detected,2,1509703,21.3,2,Van,6,10,flircam,97869098849
2025-03-05T15:18:39.610000+02:00,avc_VehicleEvent,Vehicle detected,2,1509706,21.1,2,Van,6,9,flircam,97869098849
2025-03-05T15:18:47.619000+02:00,avc_VehicleEvent,Vehicle detected,2,1509707,34.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:50.487000+02:00,avc_VehicleEvent,Vehicle detected,2,1509708,46,1,Car,5,10,flircam,97869098849
2025-03-05T15:18:52.156000+02:00,avc_VehicleEvent,Vehicle detected,2,1509709,43.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:00.966000+02:00,avc_VehicleEvent,Vehicle detected,2,1509712,32.2,2,Bus,15,10,flircam,97869098849
2025-03-05T15:19:03.569000+02:00,avc_VehicleEvent,Vehicle detected,2,1509713,30.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:07.509000+02:00,avc_VehicleEvent,Vehicle detected,2,1509718,43.1,1,Car,5,9,flircam,97869098849
2025-03-05T15:19:08.509000+02:00,avc_VehicleEvent,Vehicle detected,2,1509719,26.8,2,Van,6,10,flircam,97869098849
2025-03-05T15:19:11.374000+02:00,avc_VehicleEvent,Vehicle detected,2,1509720,36.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:14.713000+02:00,avc_VehicleEvent,Vehicle detected,2,1509721,29.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:20.851000+02:00,avc_VehicleEvent,Vehicle detected,2,1509722,36.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:24.389000+02:00,avc_VehicleEvent,Vehicle detected,2,1509723,36.9,1,Car,5,8,flircam,97869098849
2025-03-05T15:19:43.809000+02:00,avc_VehicleEvent,Vehicle detected,2,1509724,24,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:46.009000+02:00,avc_VehicleEvent,Vehicle detected,2,1509727,25.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:56.552000+02:00,avc_VehicleEvent,Vehicle detected,2,1509728,47.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:19:59.823000+02:00,avc_VehicleEvent,Vehicle detected,2,1509729,45,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:01.759000+02:00,avc_VehicleEvent,Vehicle detected,2,1509730,41.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:07.899000+02:00,avc_VehicleEvent,Vehicle detected,2,1509731,25.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:10.901000+02:00,avc_VehicleEvent,Vehicle detected,2,1509732,24.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:17.974000+02:00,avc_VehicleEvent,Vehicle detected,2,1509735,27,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:26.849000+02:00,avc_VehicleEvent,Vehicle detected,2,1509736,32.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:28.718000+02:00,avc_VehicleEvent,Vehicle detected,2,1509737,33.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:29.855000+02:00,avc_VehicleEvent,Vehicle detected,2,1509738,33.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:34.660000+02:00,avc_VehicleEvent,Vehicle detected,2,1509739,28.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:37.461000+02:00,avc_VehicleEvent,Vehicle detected,2,1509740,19.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:38.862000+02:00,avc_VehicleEvent,Vehicle detected,2,1509741,21.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:41.131000+02:00,avc_VehicleEvent,Vehicle detected,2,1509742,23.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:43+02:00,avc_VehicleEvent,Vehicle detected,2,1509743,24.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:20:59.155000+02:00,avc_VehicleEvent,Vehicle detected,2,1509746,42.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:02.157000+02:00,avc_VehicleEvent,Vehicle detected,2,1509747,42.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:11.495000+02:00,avc_VehicleEvent,Vehicle detected,2,1509750,13.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:15.165000+02:00,avc_VehicleEvent,Vehicle detected,2,1509751,18,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:16.901000+02:00,avc_VehicleEvent,Vehicle detected,2,1509752,18.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:19.904000+02:00,avc_VehicleEvent,Vehicle detected,2,1509753,25.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:23.442000+02:00,avc_VehicleEvent,Vehicle detected,2,1509754,22,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:25.309000+02:00,avc_VehicleEvent,Vehicle detected,2,1509755,22.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:28.315000+02:00,avc_VehicleEvent,Vehicle detected,2,1509756,22.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:31.983000+02:00,avc_VehicleEvent,Vehicle detected,2,1509759,36.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:34.117000+02:00,avc_VehicleEvent,Vehicle detected,2,1509760,33.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:36.656000+02:00,avc_VehicleEvent,Vehicle detected,2,1509763,32.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:38.523000+02:00,avc_VehicleEvent,Vehicle detected,2,1509764,28.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:39.790000+02:00,avc_VehicleEvent,Vehicle detected,2,1509765,29.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:41.661000+02:00,avc_VehicleEvent,Vehicle detected,2,1509766,34.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:43.128000+02:00,avc_VehicleEvent,Vehicle detected,2,1509767,28.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:46.664000+02:00,avc_VehicleEvent,Vehicle detected,2,1509770,24.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:48.266000+02:00,avc_VehicleEvent,Vehicle detected,2,1509771,26,1,Car,5,10,flircam,97869098849
2025-03-05T15:21:53.204000+02:00,avc_VehicleEvent,Vehicle detected,2,1509772,16.8,2,Van,6,9,flircam,97869098849
2025-03-05T15:22:01.077000+02:00,avc_VehicleEvent,Vehicle detected,2,1509773,18.7,1,Car,5,5,flircam,97869098849
2025-03-05T15:22:01.879000+02:00,avc_VehicleEvent,Vehicle detected,2,1509774,23.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:03.083000+02:00,avc_VehicleEvent,Vehicle detected,2,1509775,24.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:06.551000+02:00,avc_VehicleEvent,Vehicle detected,2,1509776,20.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:07.753000+02:00,avc_VehicleEvent,Vehicle detected,2,1509777,22.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:09.621000+02:00,avc_VehicleEvent,Vehicle detected,2,1509778,25.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:18.228000+02:00,avc_VehicleEvent,Vehicle detected,2,1509779,37.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:21.297000+02:00,avc_VehicleEvent,Vehicle detected,2,1509780,37.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:26.638000+02:00,avc_VehicleEvent,Vehicle detected,2,1509781,32.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:29.373000+02:00,avc_VehicleEvent,Vehicle detected,2,1509782,33,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:39.050000+02:00,avc_VehicleEvent,Vehicle detected,2,1509783,17,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:41.383000+02:00,avc_VehicleEvent,Vehicle detected,2,1509784,20,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:45.289000+02:00,avc_VehicleEvent,Vehicle detected,2,1509785,33,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:46.623000+02:00,avc_VehicleEvent,Vehicle detected,2,1509786,31.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:50.363000+02:00,avc_VehicleEvent,Vehicle detected,2,1509787,30.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:54.330000+02:00,avc_VehicleEvent,Vehicle detected,2,1509788,17.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:56.066000+02:00,avc_VehicleEvent,Vehicle detected,2,1509789,20.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:22:58.469000+02:00,avc_VehicleEvent,Vehicle detected,2,1509790,28.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:00.006000+02:00,avc_VehicleEvent,Vehicle detected,2,1509791,24.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:02.672000+02:00,avc_VehicleEvent,Vehicle detected,2,1509792,33,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:08.212000+02:00,avc_VehicleEvent,Vehicle detected,2,1509793,32.7,2,Bus,15,9,flircam,97869098849
2025-03-05T15:23:10.881000+02:00,avc_VehicleEvent,Vehicle detected,2,1509794,33.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:12.549000+02:00,avc_VehicleEvent,Vehicle detected,2,1509795,31.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:15.886000+02:00,avc_VehicleEvent,Vehicle detected,2,1509796,24.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:17.689000+02:00,avc_VehicleEvent,Vehicle detected,2,1509797,23.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:20.824000+02:00,avc_VehicleEvent,Vehicle detected,2,1509798,26.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:25.097000+02:00,avc_VehicleEvent,Vehicle detected,2,1509801,35.3,2,Bus,15,10,flircam,97869098849
2025-03-05T15:23:30.634000+02:00,avc_VehicleEvent,Vehicle detected,2,1509802,28,2,Bus,15,10,flircam,97869098849
2025-03-05T15:23:34.906000+02:00,avc_VehicleEvent,Vehicle detected,2,1509803,23.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:42.648000+02:00,avc_VehicleEvent,Vehicle detected,2,1509804,36.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:48.851000+02:00,avc_VehicleEvent,Vehicle detected,2,1509805,39.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:52.189000+02:00,avc_VehicleEvent,Vehicle detected,2,1509806,24.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:55.661000+02:00,avc_VehicleEvent,Vehicle detected,2,1509807,25.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:23:56.261000+02:00,avc_VehicleEvent,Vehicle detected,4,1509808,13.4,1,Motorcycle,1.8,6,flircam,97869098849
2025-03-05T15:23:58.262000+02:00,avc_VehicleEvent,Vehicle detected,2,1509810,26.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:00.601000+02:00,avc_VehicleEvent,Vehicle detected,2,1509811,25.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:11.074000+02:00,avc_VehicleEvent,Vehicle detected,2,1509814,40.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:15.211000+02:00,avc_VehicleEvent,Vehicle detected,2,1509815,28.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:18.483000+02:00,avc_VehicleEvent,Vehicle detected,4,1509816,11.1,1,Bicycle,1.8,10,flircam,97869098849
2025-03-05T15:24:24.956000+02:00,avc_VehicleEvent,Vehicle detected,2,1509818,35.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:27.493000+02:00,avc_VehicleEvent,Vehicle detected,2,1509819,34.7,2,Van,6,6,flircam,97869098849
2025-03-05T15:24:30.568000+02:00,avc_VehicleEvent,Vehicle detected,2,1509822,30.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:33.298000+02:00,avc_VehicleEvent,Vehicle detected,2,1509825,30.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:35.367000+02:00,avc_VehicleEvent,Vehicle detected,2,1509826,24.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:24:38.101000+02:00,avc_VehicleEvent,Vehicle detected,2,1509827,21.7,1,Car,5,8,flircam,97869098849
2025-03-05T15:24:42.774000+02:00,avc_VehicleEvent,Vehicle detected,2,1509830,25,1,Car,5,4,flircam,97869098849
2025-03-05T15:24:59.229000+02:00,avc_VehicleEvent,Vehicle detected,2,1509831,42.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:02.497000+02:00,avc_VehicleEvent,Vehicle detected,2,1509832,40.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:04.429000+02:00,avc_VehicleEvent,Vehicle detected,2,1509833,45.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:10.302000+02:00,avc_VehicleEvent,Vehicle detected,2,1509834,31,2,Bus,15,10,flircam,97869098849
2025-03-05T15:25:16.172000+02:00,avc_VehicleEvent,Vehicle detected,2,1509835,26.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:17.707000+02:00,avc_VehicleEvent,Vehicle detected,2,1509836,25.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:21.846000+02:00,avc_VehicleEvent,Vehicle detected,2,1509837,26.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:30.588000+02:00,avc_VehicleEvent,Vehicle detected,2,1509838,27.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:32.924000+02:00,avc_VehicleEvent,Vehicle detected,2,1509839,25.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:36.794000+02:00,avc_VehicleEvent,Vehicle detected,2,1509840,41.3,2,Bus,15,8,flircam,97869098849
2025-03-05T15:25:39.195000+02:00,avc_VehicleEvent,Vehicle detected,2,1509843,38,1,Car,5,7,flircam,97869098849
2025-03-05T15:25:41.263000+02:00,avc_VehicleEvent,Vehicle detected,2,1509844,33.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:43.802000+02:00,avc_VehicleEvent,Vehicle detected,2,1509845,26.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:25:57.214000+02:00,avc_VehicleEvent,Vehicle detected,2,1509846,25,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:21.470000+02:00,avc_VehicleEvent,Vehicle detected,2,1509847,29.9,2,Bus,15,6,flircam,97869098849
2025-03-05T15:26:24.542000+02:00,avc_VehicleEvent,Vehicle detected,2,1509848,29.4,2,Bus,15,10,flircam,97869098849
2025-03-05T15:26:26.744000+02:00,avc_VehicleEvent,Vehicle detected,2,1509849,34,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:33.953000+02:00,avc_VehicleEvent,Vehicle detected,2,1509850,24.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:36.421000+02:00,avc_VehicleEvent,Vehicle detected,2,1509851,23.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:40.090000+02:00,avc_VehicleEvent,Vehicle detected,2,1509852,28.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:49.699000+02:00,avc_VehicleEvent,Vehicle detected,2,1509853,27.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:26:51.501000+02:00,avc_VehicleEvent,Vehicle detected,2,1509854,25.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:01.980000+02:00,avc_VehicleEvent,Vehicle detected,2,1509855,19.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:03.580000+02:00,avc_VehicleEvent,Vehicle detected,2,1509856,23.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:13.856000+02:00,avc_VehicleEvent,Vehicle detected,2,1509859,25.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:22.067000+02:00,avc_VehicleEvent,Vehicle detected,2,1509860,37.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:28.938000+02:00,avc_VehicleEvent,Vehicle detected,2,1509861,35.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:32.141000+02:00,avc_VehicleEvent,Vehicle detected,2,1509862,24.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:38.014000+02:00,avc_VehicleEvent,Vehicle detected,2,1509863,29.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:42.887000+02:00,avc_VehicleEvent,Vehicle detected,2,1509864,22.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:43.687000+02:00,avc_VehicleEvent,Vehicle detected,2,1509865,28.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:49.093000+02:00,avc_VehicleEvent,Vehicle detected,2,1509866,31.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:53.965000+02:00,avc_VehicleEvent,Vehicle detected,2,1509867,37.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:55.638000+02:00,avc_VehicleEvent,Vehicle detected,2,1509872,39.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:57.169000+02:00,avc_VehicleEvent,Vehicle detected,2,1509873,36.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:27:59.707000+02:00,avc_VehicleEvent,Vehicle detected,2,1509874,30.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:02.374000+02:00,avc_VehicleEvent,Vehicle detected,2,1509875,33.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:05.108000+02:00,avc_VehicleEvent,Vehicle detected,2,1509878,31.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:08.845000+02:00,avc_VehicleEvent,Vehicle detected,2,1509879,31.3,2,Bus,15,9,flircam,97869098849
2025-03-05T15:28:11.549000+02:00,avc_VehicleEvent,Vehicle detected,2,1509880,26.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:15.495000+02:00,avc_VehicleEvent,Vehicle detected,2,1509881,22.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:17.155000+02:00,avc_VehicleEvent,Vehicle detected,2,1509882,25.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:19.158000+02:00,avc_VehicleEvent,Vehicle detected,2,1509883,27.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:21.157000+02:00,avc_VehicleEvent,Vehicle detected,2,1509884,27.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:24.227000+02:00,avc_VehicleEvent,Vehicle detected,2,1509885,23.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:28.831000+02:00,avc_VehicleEvent,Vehicle detected,2,1509886,19.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:31.099000+02:00,avc_VehicleEvent,Vehicle detected,2,1509887,23,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:33.238000+02:00,avc_VehicleEvent,Vehicle detected,2,1509888,24.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:35.240000+02:00,avc_VehicleEvent,Vehicle detected,8,1509889,24.7,1,Bicycle,1.8,9,flircam,97869098849
2025-03-05T15:28:35.376000+02:00,avc_VehicleEvent,Vehicle detected,2,1509891,29.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:37.642000+02:00,avc_VehicleEvent,Vehicle detected,2,1509892,40.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:41.779000+02:00,avc_VehicleEvent,Vehicle detected,2,1509893,40.4,1,Car,5,7,flircam,97869098849
2025-03-05T15:28:45.249000+02:00,avc_VehicleEvent,Vehicle detected,2,1509894,24.8,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:49.117000+02:00,avc_VehicleEvent,Vehicle detected,2,1509895,29.3,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:51.520000+02:00,avc_VehicleEvent,Vehicle detected,2,1509896,23.6,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:53.890000+02:00,avc_VehicleEvent,Vehicle detected,2,1509897,28.4,1,Car,5,10,flircam,97869098849
2025-03-05T15:28:57.995000+02:00,avc_VehicleEvent,Vehicle detected,2,1509898,22.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:09.507000+02:00,avc_VehicleEvent,Vehicle detected,2,1509899,23.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:11.711000+02:00,avc_VehicleEvent,Vehicle detected,2,1509900,26.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:15.780000+02:00,avc_VehicleEvent,Vehicle detected,2,1509901,25.5,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:17.579000+02:00,avc_VehicleEvent,Vehicle detected,2,1509902,27.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:23.485000+02:00,avc_VehicleEvent,Vehicle detected,2,1509903,32.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:25.558000+02:00,avc_VehicleEvent,Vehicle detected,2,1509904,29.9,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:27.223000+02:00,avc_VehicleEvent,Vehicle detected,2,1509905,32.7,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:29.091000+02:00,avc_VehicleEvent,Vehicle detected,2,1509906,34.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:33.563000+02:00,avc_VehicleEvent,Vehicle detected,2,1509907,35,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:37.433000+02:00,avc_VehicleEvent,Vehicle detected,2,1509908,25,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:46.242000+02:00,avc_VehicleEvent,Vehicle detected,2,1509909,27.2,1,Car,5,10,flircam,97869098849
2025-03-05T15:29:52.917000+02:00,avc_VehicleEvent,Vehicle detected,2,1509912,22.9,1,Car,5,9,flircam,97869098849
2025-03-05T15:29:57.089000+02:00,avc_VehicleEvent,Vehicle detected,2,1509913,30.5,2,Van,6,10,flircam,97869098849
2025-03-05T15:30:00.623000+02:00,avc_VehicleEvent,Vehicle detected,2,1509914,27.1,1,Car,5,10,flircam,97869098849
2025-03-05T15:30:05.896000+02:00,avc_VehicleEvent,Vehicle detected,2,1509915,39.6,1,Car,5,10,flircam,97869098849
